,genres
8049,"[14, 4, 13]"
8050,"[14, 4]"
8051,"[0, 4]"
8052,"[2, 4]"
8053,"[0, 5, 15]"
8054,"[4, 6]"
8055,"[4, 7]"
8056,"[14, 6, 8]"
8057,"[14, 13, 6]"
8058,"[4, 1, 7]"
8059,"[4, 6]"
8060,"[4, 7]"
8061,[4]
8062,"[14, 13, 8]"
8063,"[14, 6, 16]"
8064,[6]
8065,"[4, 1]"
8066,"[4, 1]"
8067,"[6, 8]"
8068,"[6, 12, 7, 15]"
8069,[1]
8070,[4]
8071,"[4, 5, 1]"
8072,"[6, 7]"
8073,[6]
8074,"[4, 6]"
8075,[4]
8076,"[1, 10, 8]"
8077,"[14, 13, 6]"
8078,"[13, 6, 8]"
8079,"[2, 4, 6, 5, 9]"
8080,"[14, 2]"
8081,[18]
8082,"[4, 7, 9]"
8083,"[14, 13, 8]"
8084,"[7, 9, 8]"
8085,"[13, 6, 8]"
8086,[18]
8087,[4]
8088,[4]
8089,[18]
8090,[4]
8091,"[14, 5, 1, 15]"
8092,[4]
8093,"[4, 6]"
8094,"[6, 7]"
8095,"[6, 7, 9]"
8096,"[14, 8]"
8097,"[6, 1]"
8098,"[4, 13]"
8099,"[13, 6, 10, 8]"
8100,"[4, 13]"
8101,[1]
8102,"[6, 5, 7]"
8103,"[14, 13, 8, 15]"
8104,[4]
8105,"[6, 10, 7]"
8106,[18]
8107,[18]
8108,"[14, 9, 8]"
8109,"[0, 2, 4, 9]"
8110,"[6, 7]"
8111,"[14, 6, 8]"
8112,"[1, 9, 8]"
8113,"[4, 6]"
8114,"[0, 4, 5, 7, 15]"
8115,"[14, 1, 8]"
8116,"[0, 5, 15]"
8117,[6]
8118,[4]
8119,"[2, 4, 1, 12]"
8120,"[14, 0, 9, 8, 15]"
8121,"[6, 10, 8]"
8122,"[14, 0, 5, 15]"
8123,"[0, 2, 4]"
8124,[4]
8125,"[6, 8]"
8126,"[14, 8]"
8127,"[4, 6, 7]"
8128,"[14, 2, 4]"
8129,"[13, 6]"
8130,"[4, 5, 8]"
8131,[6]
8132,"[14, 0, 7]"
8133,"[4, 7]"
8134,[1]
8135,"[13, 8]"
8136,"[0, 4, 7]"
8137,"[14, 0, 9, 15]"
8138,"[0, 6, 8]"
8139,[6]
8140,"[2, 5]"
8141,"[6, 8]"
8142,[2]
8143,"[3, 1, 9]"
8144,"[14, 4, 13]"
8145,[2]
8146,"[1, 8]"
8147,"[4, 1, 9]"
8148,"[14, 2, 5]"
8149,"[14, 6, 15]"
8150,"[14, 4]"
8151,"[14, 9, 8, 15]"
8152,"[4, 6]"
8153,"[0, 13, 6]"
8154,[4]
8155,"[13, 8]"
8156,"[14, 0, 6]"
8157,"[4, 6]"
8158,[6]
8159,"[14, 0, 9, 15]"
8160,[4]
8161,"[18, 5]"
8162,[4]
8163,"[0, 4]"
8164,"[6, 8]"
8165,[4]
8166,"[14, 13, 8, 15]"
8167,"[0, 2, 5]"
8168,"[14, 6]"
8169,[18]
8170,[4]
8171,"[14, 13]"
8172,"[4, 13, 6]"
8173,"[4, 6]"
8174,"[1, 8]"
8175,[6]
8176,[18]
8177,[18]
8178,"[14, 0, 9, 15]"
8179,"[13, 10, 8]"
8180,"[1, 8]"
8181,"[4, 6]"
8182,"[4, 6, 7]"
8183,"[14, 0, 5, 9, 15]"
8184,[4]
8185,"[13, 1, 8]"
8186,"[4, 5]"
8187,[18]
8188,"[13, 6]"
8189,"[0, 2, 4]"
8190,[4]
8191,"[14, 0, 2]"
8192,"[1, 8]"
8193,"[4, 7]"
8194,"[14, 0, 9, 15]"
8195,"[14, 0, 2]"
8196,[8]
8197,"[4, 6, 7]"
8198,"[14, 6, 1, 15]"
8199,"[14, 6, 9, 15]"
8200,"[2, 3, 4, 15]"
8201,"[14, 6, 8, 15]"
8202,"[14, 4, 9]"
8203,"[14, 13, 8]"
8204,"[14, 4, 13]"
8205,"[14, 0, 16, 15]"
8206,"[13, 6, 10, 8]"
8207,"[1, 8]"
8208,"[4, 7]"
8209,"[4, 6, 7]"
8210,"[4, 6]"
8211,[9]
8212,"[4, 18]"
8213,"[4, 6, 7]"
8214,[4]
8215,[6]
8216,"[14, 4, 5]"
8217,"[6, 5, 8, 11]"
8218,"[1, 8]"
8219,"[0, 2, 3, 4, 5]"
8220,"[14, 0, 5, 9]"
8221,"[4, 6, 7]"
8222,"[14, 4, 13, 8]"
8223,[4]
8224,"[4, 6]"
8225,"[14, 4, 13]"
8226,[6]
8227,"[4, 6]"
8228,"[14, 0, 9]"
8229,[4]
8230,"[0, 3, 5]"
8231,"[2, 3, 4]"
8232,[4]
8233,"[14, 15]"
8234,"[14, 2, 3, 13]"
8235,"[4, 13]"
8236,[4]
8237,"[14, 4, 13]"
8238,"[14, 9, 8, 15]"
8239,"[0, 2, 4]"
8240,[18]
8241,"[2, 6, 7]"
8242,[6]
8243,[6]
8244,[4]
8245,"[6, 5, 7]"
8246,"[14, 2, 9]"
8247,"[1, 8]"
8248,[4]
8249,"[14, 13]"
8250,"[0, 2, 9]"
8251,"[14, 13]"
8252,"[14, 9, 15]"
8253,"[4, 6, 7]"
8254,"[0, 4, 12, 9]"
8255,"[6, 10, 8]"
8256,"[4, 7]"
8257,"[1, 8]"
8258,"[14, 6]"
8259,"[14, 4, 13]"
8260,[6]
8261,"[14, 4, 8]"
8262,[4]
8263,"[14, 6, 11]"
8264,"[0, 6]"
8265,"[4, 6, 7]"
8266,"[4, 6, 7]"
8267,"[6, 5]"
8268,[18]
8269,"[0, 4]"
8270,"[4, 1]"
8271,"[13, 6, 8]"
8272,"[6, 7]"
8273,"[2, 3, 4, 5]"
8274,"[0, 6, 8, 15]"
8275,"[2, 3, 4, 12]"
8276,"[14, 13, 8]"
8277,"[4, 13, 6]"
8278,"[14, 10, 8]"
8279,"[4, 13, 6]"
8280,"[6, 1]"
8281,[18]
8282,"[13, 6, 8]"
8283,"[6, 5, 1]"
8284,"[4, 6, 8]"
8285,[6]
8286,"[14, 0, 6]"
8287,"[14, 0, 9, 15]"
8288,[4]
8289,"[14, 0, 5, 15]"
8290,[6]
8291,[6]
8292,"[4, 6, 7]"
8293,"[4, 6]"
8294,"[3, 6, 11]"
8295,"[14, 0, 9, 15]"
8296,"[0, 5, 15]"
8297,"[14, 0, 5]"
8298,[4]
8299,"[14, 4, 7]"
8300,"[4, 6, 7]"
8301,"[0, 6, 9]"
8302,"[13, 6, 1]"
8303,"[0, 2, 4, 5, 12, 7]"
8304,[6]
8305,"[4, 13, 6]"
8306,"[14, 13, 8]"
8307,[6]
8308,"[14, 2, 6]"
8309,"[4, 6]"
8310,[18]
8311,"[13, 6]"
8312,"[0, 4, 6]"
8313,"[6, 7, 9]"
8314,"[14, 4, 9]"
8315,"[6, 5]"
8316,"[14, 6, 8, 11]"
8317,"[4, 6]"
8318,"[14, 6]"
8319,"[14, 6, 10]"
8320,"[4, 13]"
8321,[4]
8322,"[14, 6, 9]"
8323,"[4, 6, 11]"
8324,"[0, 6, 9]"
8325,"[4, 7]"
8326,"[1, 10, 8]"
8327,"[4, 13]"
8328,"[3, 4]"
8329,"[14, 13, 8]"
8330,[4]
8331,[4]
8332,[4]
8333,"[14, 0, 5]"
8334,"[6, 1, 7]"
8335,[12]
8336,"[14, 0]"
8337,[8]
8338,"[4, 13]"
8339,"[14, 2, 5, 15]"
8340,"[14, 8]"
8341,"[6, 1, 10, 8]"
8342,"[2, 3]"
8343,"[4, 7]"
8344,"[14, 0, 2, 3]"
8345,"[14, 4]"
8346,"[14, 6, 8, 15]"
8347,"[0, 7, 9, 15]"
8348,[6]
8349,"[0, 2, 3, 4, 6, 7]"
8350,[6]
8351,"[14, 5, 9, 15]"
8352,"[4, 6]"
8353,[6]
8354,"[10, 8]"
8355,"[14, 0, 2, 5]"
8356,"[14, 6, 11]"
8357,"[14, 0, 2, 3, 4, 5]"
8358,"[14, 13, 9, 15]"
8359,[13]
8360,"[6, 10]"
8361,"[0, 4, 5]"
8362,[6]
8363,[4]
8364,"[6, 5, 9]"
8365,"[6, 5, 10]"
8366,"[14, 4, 13]"
8367,[18]
8368,"[13, 6, 8]"
8369,[4]
8370,[4]
8371,"[4, 7]"
8372,"[4, 6]"
8373,"[2, 4, 6, 7]"
8374,[4]
8375,"[4, 7]"
8376,"[9, 15]"
8377,"[14, 13, 6]"
8378,[4]
8379,"[14, 10, 8]"
8380,"[2, 6]"
8381,"[2, 7]"
8382,"[14, 6, 11, 15]"
8383,[18]
8384,"[13, 6, 8]"
8385,"[0, 2, 4]"
8386,"[1, 9, 8]"
8387,"[14, 13, 6, 15]"
8388,"[4, 6, 7]"
8389,"[4, 13, 6]"
8390,[4]
8391,[6]
8392,"[2, 4]"
8393,"[14, 6]"
8394,[4]
8395,"[14, 0, 9, 15]"
8396,"[0, 6, 15]"
8397,"[0, 2, 3, 4]"
8398,"[4, 6, 7]"
8399,"[1, 8]"
8400,"[0, 4, 13]"
8401,[6]
8402,[18]
8403,[18]
8404,"[14, 13, 8]"
8405,"[14, 4]"
8406,"[14, 9, 15]"
8407,"[4, 6]"
8408,[1]
8409,[6]
8410,"[6, 8]"
8411,"[0, 2, 3, 4]"
8412,"[4, 18]"
8413,[4]
8414,"[6, 9, 15]"
8415,"[4, 1]"
8416,"[4, 7]"
8417,"[4, 1]"
8418,"[14, 2, 3, 4, 12]"
8419,"[14, 13, 6]"
8420,[6]
8421,[4]
8422,"[14, 0, 2, 3, 4]"
8423,[4]
8424,"[14, 9]"
8425,"[14, 0, 9]"
8426,"[14, 0, 9, 15]"
8427,[4]
8428,[8]
8429,[4]
8430,"[1, 9, 8]"
8431,[4]
8432,"[4, 7]"
8433,"[14, 0, 3, 15]"
8434,"[14, 4, 1]"
8435,"[4, 7]"
8436,"[6, 5]"
8437,"[4, 16]"
8438,"[14, 9, 15]"
8439,"[14, 0, 8]"
8440,"[14, 0, 5]"
8441,"[4, 6]"
8442,[4]
8443,[6]
8444,"[14, 6]"
8445,[6]
8446,"[6, 7]"
8447,"[14, 2, 3]"
8448,[6]
8449,"[14, 4, 13]"
8450,"[14, 13, 8]"
8451,"[14, 0, 2]"
8452,"[4, 6]"
8453,[6]
8454,"[4, 7]"
8455,"[6, 12]"
8456,"[14, 9]"
8457,[18]
8458,"[14, 0, 9]"
8459,"[4, 6, 10]"
8460,"[4, 7]"
8461,[6]
8462,"[0, 2, 4]"
8463,[4]
8464,"[2, 6, 5, 10]"
8465,"[6, 1, 8]"
8466,[6]
8467,"[6, 8]"
8468,"[4, 6]"
8469,[9]
8470,"[13, 1, 8]"
8471,"[4, 6, 7]"
8472,[4]
8473,"[6, 9]"
8474,"[14, 1, 8]"
8475,"[14, 0, 9]"
8476,"[9, 8]"
8477,"[14, 0]"
8478,"[14, 0]"
8479,[8]
8480,"[4, 1, 7]"
8481,[8]
8482,"[6, 12]"
8483,"[4, 6, 7]"
8484,"[4, 1, 8]"
8485,"[4, 6]"
8486,"[14, 2, 13, 8]"
8487,[6]
8488,"[1, 8]"
8489,"[14, 0, 9]"
8490,"[14, 0, 4]"
8491,"[6, 10, 9]"
8492,"[2, 4]"
8493,"[6, 9]"
8494,"[4, 6]"
8495,"[14, 13, 6]"
8496,"[4, 13]"
8497,[4]
8498,"[1, 8]"
8499,"[14, 13, 8]"
8500,[6]
8501,[6]
8502,"[6, 10, 9, 8]"
8503,"[1, 8]"
8504,"[4, 6, 7]"
8505,"[13, 6, 8]"
8506,[8]
8507,"[4, 6]"
8508,[1]
8509,"[13, 6, 8]"
8510,"[18, 6, 12]"
8511,[6]
8512,[18]
8513,"[14, 10, 9]"
8514,[6]
8515,"[14, 13, 10, 8]"
8516,"[4, 7]"
8517,[19]
8518,[6]
8519,[8]
8520,"[2, 6, 5]"
8521,"[4, 6]"
8522,"[2, 6, 5]"
8523,"[14, 11]"
8524,"[4, 6, 1]"
8525,"[0, 4, 6]"
8526,"[1, 10]"
8527,[1]
8528,"[4, 7]"
8529,"[14, 6, 5]"
8530,"[14, 4, 13]"
8531,"[9, 8]"
8532,"[13, 6, 8]"
8533,"[14, 10, 9, 8]"
8534,"[0, 2]"
8535,"[14, 2, 4, 1]"
8536,"[4, 1]"
8537,"[14, 8]"
8538,"[14, 13]"
8539,[6]
8540,[18]
8541,"[14, 6, 11]"
8542,"[6, 16]"
8543,[4]
8544,"[4, 7]"
8545,"[13, 6, 8]"
8546,"[14, 2, 4]"
8547,"[0, 2, 7]"
8548,"[4, 7]"
8549,"[13, 6, 9, 8]"
8550,"[6, 9, 8]"
8551,"[14, 0]"
8552,"[2, 4]"
8553,"[0, 6, 7]"
8554,"[2, 4]"
8555,"[6, 11]"
8556,"[4, 7]"
8557,[6]
8558,[14]
8559,"[13, 6, 8]"
8560,[6]
8561,"[4, 7]"
8562,"[14, 4, 13]"
8563,"[14, 4]"
8564,"[14, 6, 11, 15]"
8565,"[14, 4, 1]"
8566,"[4, 12]"
8567,"[4, 6, 7]"
8568,"[0, 4, 1]"
8569,"[6, 8, 11]"
8570,"[4, 13, 6, 10, 7]"
8571,"[4, 6]"
8572,"[0, 9, 8]"
8573,"[4, 7]"
8574,"[14, 0, 6]"
8575,"[4, 6, 8]"
8576,"[2, 3, 4, 12, 9]"
8577,[4]
8578,[4]
8579,"[4, 6]"
8580,[6]
8581,[4]
8582,"[14, 6, 8]"
8583,"[6, 7]"
8584,"[0, 6]"
8585,"[18, 11]"
8586,"[2, 4]"
8587,"[2, 3, 5]"
8588,"[14, 0, 6]"
8589,[4]
8590,"[14, 0, 6, 9, 8]"
8591,[18]
8592,[18]
8593,[2]
8594,"[4, 13, 7]"
8595,"[4, 13]"
8596,"[14, 4, 13, 7]"
8597,"[14, 0, 4, 6, 5, 8]"
8598,[4]
8599,"[0, 2, 3, 4]"
8600,"[14, 6, 8, 11]"
8601,"[0, 2]"
8602,[6]
8603,"[3, 4]"
8604,"[14, 8]"
8605,"[0, 2, 3]"
8606,"[4, 13, 8]"
8607,"[4, 6, 7]"
8608,"[18, 6, 8]"
8609,"[6, 8]"
8610,"[4, 1, 8]"
8611,[9]
8612,"[13, 6, 8]"
8613,"[13, 6, 10, 8]"
8614,[4]
8615,[4]
8616,"[4, 13, 6]"
8617,"[0, 5]"
8618,[6]
8619,"[6, 11]"
8620,"[0, 10, 8]"
8621,[18]
8622,"[4, 7]"
8623,[4]
8624,"[4, 6]"
8625,"[1, 7, 8]"
8626,[4]
8627,"[2, 3, 10]"
8628,[6]
8629,[6]
8630,[4]
8631,[4]
8632,[6]
8633,"[3, 4, 5, 12]"
8634,"[4, 6]"
8635,"[14, 4]"
8636,"[14, 0, 4, 13]"
8637,[4]
8638,"[0, 3, 4, 5]"
8639,"[9, 8]"
8640,"[14, 13, 6]"
8641,"[0, 3, 5]"
8642,[4]
8643,"[14, 6, 8, 16]"
8644,[4]
8645,"[2, 6, 5]"
8646,"[4, 6, 5, 10, 7]"
8647,"[14, 8]"
8648,[18]
8649,[6]
8650,"[14, 13, 8]"
8651,"[14, 13, 6, 10, 8]"
8652,[6]
8653,"[14, 13, 6]"
8654,"[14, 0, 9, 8]"
8655,[4]
8656,[4]
8657,"[13, 6, 1, 10]"
8658,"[14, 4]"
8659,"[0, 3, 5, 9]"
8660,[6]
8661,"[0, 3, 4]"
8662,"[2, 3]"
8663,[4]
8664,[6]
8665,[18]
8666,[1]
8667,"[1, 8]"
8668,"[0, 4, 7]"
8669,"[4, 7]"
8670,[4]
8671,[4]
8672,"[4, 1, 10, 8]"
8673,[4]
8674,"[2, 3, 4, 5]"
8675,"[4, 11]"
8676,"[3, 4]"
8677,"[6, 11]"
8678,"[1, 10, 8]"
8679,"[14, 6, 8]"
8680,[9]
8681,"[14, 0, 9, 8]"
8682,"[5, 1, 8]"
8683,"[14, 0, 5, 9, 15]"
8684,[19]
8685,"[14, 0, 5]"
8686,"[14, 0, 9]"
8687,[19]
8688,"[14, 0, 9]"
8689,"[14, 0, 9]"
8690,"[14, 0, 5, 9]"
8691,"[14, 0, 4, 9]"
8692,"[14, 0, 9]"
8693,"[14, 0, 9]"
8694,"[14, 0, 9]"
8695,"[14, 0, 9]"
8696,"[14, 9, 8]"
8697,"[14, 0, 9]"
8698,"[14, 0, 5, 9]"
8699,"[14, 0, 5]"
8700,"[3, 4, 7]"
8701,[4]
8702,[14]
8703,"[6, 7]"
8704,"[14, 0, 6, 5]"
8705,[6]
8706,[4]
8707,"[0, 2, 3, 4]"
8708,"[4, 6]"
8709,"[0, 7, 9]"
8710,"[2, 18]"
8711,"[13, 6, 8]"
8712,"[1, 9, 16]"
8713,"[0, 4, 10, 7]"
8714,"[6, 7]"
8715,"[0, 3, 4, 5]"
8716,"[0, 3, 4, 5]"
8717,"[2, 3, 4]"
8718,[2]
8719,"[0, 3, 5]"
8720,[14]
8721,"[6, 9]"
8722,"[14, 0, 6, 11]"
8723,"[2, 3, 5, 12]"
8724,[4]
8725,"[2, 4, 5]"
8726,"[0, 2, 3, 4]"
8727,"[4, 13, 7]"
8728,"[9, 8]"
8729,[4]
8730,"[6, 7]"
8731,[6]
8732,[6]
8733,[4]
8734,"[6, 8]"
8735,"[0, 4, 6]"
8736,"[6, 10, 8]"
8737,[18]
8738,[18]
8739,[18]
8740,[18]
8741,[18]
8742,[6]
8743,[4]
8744,"[4, 6]"
8745,[6]
8746,[4]
8747,"[6, 8]"
8748,"[4, 6]"
8749,[8]
8750,"[14, 0, 9, 8]"
8751,"[2, 4]"
8752,"[4, 16]"
8753,[4]
8754,[4]
8755,[4]
8756,"[4, 7]"
8757,[16]
8758,[4]
8759,"[14, 13, 6, 8]"
8760,"[6, 10, 7]"
8761,[4]
8762,"[14, 1, 9]"
8763,"[10, 8]"
8764,"[4, 6, 7]"
8765,"[13, 6, 7]"
8766,[16]
8767,[6]
8768,"[4, 6, 12, 7]"
8769,[1]
8770,"[14, 0, 5]"
8771,[4]
8772,[18]
8773,[18]
8774,"[0, 4, 6]"
8775,[4]
8776,"[14, 0, 3, 4, 9]"
8777,"[2, 3, 4]"
8778,"[4, 9]"
8779,"[2, 4, 9]"
8780,[4]
8781,"[14, 0]"
8782,[19]
8783,[4]
8784,"[1, 8]"
8785,"[4, 13, 6, 7]"
8786,"[14, 5, 9]"
8787,"[4, 6]"
8788,[4]
8789,[14]
8790,[6]
8791,[4]
8792,"[14, 2, 9]"
8793,"[14, 13, 6, 8]"
8794,"[6, 5, 1, 10, 8]"
8795,"[6, 1]"
8796,"[3, 6, 5, 7]"
8797,"[14, 13, 6, 8]"
8798,"[4, 6, 5]"
8799,"[0, 3, 5, 9]"
8800,"[0, 3, 5]"
8801,"[4, 6]"
8802,"[13, 6, 17, 10, 8]"
8803,"[14, 9, 8]"
8804,[4]
8805,"[14, 0, 2, 4, 9]"
8806,"[0, 2, 3, 4, 5, 9]"
8807,"[6, 9]"
8808,"[14, 8]"
8809,"[14, 13, 8]"
8810,"[4, 1]"
8811,"[1, 7, 9]"
8812,"[14, 0, 9]"
8813,[4]
8814,[6]
8815,"[4, 7]"
8816,"[4, 13]"
8817,[18]
8818,"[2, 3, 4]"
8819,"[4, 13]"
8820,"[2, 4]"
8821,[4]
8822,[8]
8823,"[14, 13, 8]"
8824,[4]
8825,"[4, 5]"
8826,"[0, 2, 3, 4]"
8827,"[14, 0]"
8828,[18]
8829,"[14, 0, 2]"
8830,[4]
8831,[6]
8832,[4]
8833,"[4, 6]"
8834,[4]
8835,"[14, 0, 3, 10, 9]"
8836,[19]
8837,"[4, 6, 1]"
8838,"[14, 4, 13]"
8839,"[18, 6]"
8840,[6]
8841,"[14, 2, 9]"
8842,"[4, 7, 8]"
8843,"[6, 7]"
8844,"[4, 13, 6]"
8845,"[14, 0, 6]"
8846,"[4, 7]"
8847,"[4, 6]"
8848,"[3, 4]"
8849,"[14, 13, 6, 10, 8]"
8850,"[4, 7]"
8851,"[14, 6, 8]"
8852,"[4, 6]"
8853,[4]
8854,[18]
8855,"[14, 13, 8]"
8856,"[4, 13, 9]"
8857,"[4, 6]"
8858,"[6, 8]"
8859,"[1, 9, 8]"
8860,[4]
8861,"[4, 6]"
8862,"[6, 7]"
8863,"[4, 7]"
8864,"[4, 13]"
8865,"[4, 7, 9]"
8866,"[4, 6]"
8867,"[6, 1, 8]"
8868,"[14, 4]"
8869,"[14, 8, 16]"
8870,"[1, 8]"
8871,"[14, 0, 4]"
8872,[4]
8873,"[4, 7]"
8874,[2]
8875,"[4, 6, 7]"
8876,"[4, 6, 7]"
8877,"[2, 6]"
8878,[4]
8879,"[0, 6, 9]"
8880,[8]
8881,"[14, 4, 5, 9]"
8882,[4]
8883,[6]
8884,"[14, 8]"
8885,[18]
8886,"[4, 6, 5]"
8887,[4]
8888,[4]
8889,"[14, 4, 13]"
8890,"[4, 7]"
8891,"[0, 13, 6]"
8892,[18]
8893,"[4, 6, 7]"
8894,"[14, 0, 6]"
8895,[4]
8896,[18]
8897,[4]
8898,[4]
8899,"[2, 3, 4]"
8900,"[0, 2, 3, 4, 6, 5]"
8901,[18]
8902,[19]
8903,[6]
8904,"[0, 9]"
8905,"[14, 4, 9]"
8906,[5]
8907,"[4, 6]"
8908,"[0, 3, 4, 9]"
8909,"[6, 10]"
8910,"[2, 4]"
8911,"[14, 2, 13, 9]"
8912,"[14, 10, 9, 8]"
8913,"[14, 0, 5]"
8914,"[4, 5, 1]"
8915,"[14, 13, 9]"
8916,"[14, 0, 9]"
8917,"[14, 0, 9]"
8918,"[3, 4]"
8919,[18]
8920,[14]
8921,"[14, 6]"
8922,[4]
8923,"[4, 9]"
8924,"[0, 2, 3, 4]"
8925,"[4, 8]"
8926,"[14, 8]"
8927,"[0, 2, 3, 4, 5]"
8928,"[13, 6]"
8929,"[14, 0, 13]"
8930,"[14, 2, 13]"
8931,"[14, 2]"
8932,"[1, 9]"
8933,"[2, 3, 4]"
8934,"[2, 3, 4]"
8935,"[2, 3, 4]"
8936,"[2, 3, 4]"
8937,[4]
8938,[4]
8939,[4]
8940,"[14, 2, 9]"
8941,[4]
8942,"[4, 18]"
8943,"[2, 3, 4]"
8944,[4]
8945,[4]
8946,"[2, 3]"
8947,[6]
8948,[6]
8949,"[0, 4]"
8950,"[1, 8]"
8951,[6]
8952,"[13, 6]"
8953,[4]
8954,"[4, 6]"
8955,[8]
8956,"[14, 0, 9]"
8957,"[14, 4]"
8958,[1]
8959,"[4, 7]"
8960,"[4, 6, 7]"
8961,"[13, 6, 8]"
8962,"[14, 0, 7, 9]"
8963,"[14, 0, 5, 9]"
8964,[0]
8965,[1]
8966,[6]
8967,[18]
8968,"[13, 8]"
8969,"[6, 5]"
8970,"[4, 6]"
8971,"[0, 6, 5]"
8972,"[14, 0, 2]"
8973,"[14, 0, 2, 5]"
8974,"[14, 0, 4]"
8975,"[13, 6, 1]"
8976,[4]
8977,"[0, 6, 8]"
8978,[6]
8979,"[4, 6]"
8980,[4]
8981,"[1, 8]"
8982,"[14, 13, 6, 9]"
8983,"[2, 3, 4, 6, 7]"
8984,[4]
8985,"[0, 2, 4]"
8986,[2]
8987,"[6, 10, 8]"
8988,"[14, 0, 2, 6, 5]"
8989,"[4, 1, 8]"
8990,"[0, 6]"
8991,"[13, 6]"
8992,[1]
8993,[2]
8994,"[14, 6]"
8995,"[13, 6, 10]"
8996,"[6, 5, 1, 8]"
8997,"[13, 8]"
8998,[7]
8999,"[2, 4, 5]"
9000,[8]
9001,"[14, 2, 9, 8]"
9002,"[4, 7]"
9003,"[4, 1]"
9004,[1]
9005,[4]
9006,[4]
9007,"[4, 1]"
9008,"[6, 7]"
9009,[6]
9010,[6]
9011,"[6, 1]"
9012,[4]
9013,[1]
9014,"[4, 6]"
9015,"[4, 7]"
9016,"[0, 3, 9]"
9017,"[2, 4, 9]"
9018,"[4, 1]"
9019,"[13, 6, 10]"
9020,"[2, 4, 9]"
9021,"[4, 18]"
9022,"[6, 7, 11]"
9023,"[14, 4, 9, 8]"
9024,[6]
9025,"[13, 8]"
9026,"[14, 5, 10]"
9027,"[4, 6]"
9028,"[13, 6, 10, 8]"
9029,"[1, 9]"
9030,"[4, 6]"
9031,"[14, 9, 8]"
9032,"[6, 1, 9]"
9033,[19]
9034,[14]
9035,"[14, 4, 1]"
9036,[6]
9037,[4]
9038,"[14, 0, 9]"
9039,"[4, 6]"
9040,[6]
9041,"[13, 8]"
9042,"[4, 1]"
9043,[6]
9044,"[4, 1]"
9045,"[4, 6]"
9046,"[0, 4]"
9047,"[4, 6, 5, 7]"
9048,[4]
9049,"[0, 4]"
9050,[4]
9051,"[0, 4]"
9052,[18]
9053,[19]
9054,"[6, 11]"
9055,"[4, 1]"
9056,"[3, 4]"
9057,[4]
9058,"[14, 0, 2]"
9059,"[13, 1, 8]"
9060,[18]
9061,"[4, 1]"
9062,[6]
9063,"[1, 8]"
9064,"[4, 6]"
9065,"[14, 6, 9]"
9066,[4]
9067,"[6, 9]"
9068,"[4, 1, 10]"
9069,"[0, 6, 8]"
9070,[19]
9071,[8]
9072,[6]
9073,"[14, 0, 9]"
9074,[6]
9075,"[14, 4]"
9076,[4]
9077,[1]
9078,[4]
9079,[4]
9080,"[4, 13, 8]"
9081,"[2, 4]"
9082,[13]
9083,"[4, 6, 7]"
9084,"[2, 5]"
9085,"[10, 9, 8]"
9086,"[4, 6]"
9087,"[14, 0, 5]"
9088,"[6, 9, 8]"
9089,"[6, 8]"
9090,"[6, 8]"
9091,[19]
9092,"[6, 10, 8]"
9093,"[14, 1, 8]"
9094,[18]
9095,"[4, 6]"
9096,"[4, 13, 5]"
9097,[4]
9098,[18]
9099,[4]
9100,[18]
9101,[4]
9102,"[4, 7]"
9103,"[14, 13, 6]"
9104,"[4, 6]"
9105,"[14, 1, 8]"
9106,"[4, 13, 6, 7, 8]"
9107,"[0, 4, 1]"
9108,"[6, 8]"
9109,[4]
9110,"[4, 1, 9]"
9111,"[1, 16]"
9112,"[2, 1, 10]"
9113,"[4, 6, 8]"
9114,[18]
9115,[6]
9116,"[3, 4, 6]"
9117,[9]
9118,"[13, 6]"
9119,[6]
9120,"[0, 2, 3, 4]"
9121,"[14, 8]"
9122,[4]
9123,"[4, 7, 16]"
9124,"[13, 10]"
9125,[4]
9126,"[4, 6, 7]"
9127,"[14, 0, 2]"
9128,[6]
9129,"[0, 2, 4]"
9130,[18]
9131,"[2, 3, 4]"
9132,"[5, 10, 8]"
9133,"[14, 6, 8]"
9134,[4]
9135,"[6, 7]"
9136,"[3, 4]"
9137,"[4, 7]"
9138,[19]
9139,[4]
9140,"[13, 10]"
9141,"[13, 10]"
9142,"[13, 10]"
9143,[13]
9144,[13]
9145,"[0, 6, 5, 9]"
9146,"[0, 6]"
9147,[9]
9148,"[0, 3, 6, 9]"
9149,"[0, 3, 6, 9]"
9150,"[14, 9]"
9151,[9]
9152,"[4, 6]"
9153,[14]
9154,"[14, 0]"
9155,"[4, 6]"
9156,[18]
9157,"[0, 9, 8]"
9158,[4]
9159,"[4, 6]"
9160,[6]
9161,[4]
9162,[6]
9163,[4]
9164,"[4, 16]"
9165,[4]
9166,"[13, 1]"
9167,"[3, 5]"
9168,[8]
9169,"[0, 3, 4, 6, 5, 9]"
9170,"[2, 4]"
9171,[4]
9172,"[4, 7]"
9173,"[2, 5, 1, 10]"
9174,[1]
9175,"[4, 6, 1]"
9176,"[1, 9]"
9177,"[1, 9]"
9178,[19]
9179,"[6, 8]"
9180,"[4, 1]"
9181,[4]
9182,"[3, 4]"
9183,[7]
9184,"[14, 0, 2]"
9185,"[4, 7]"
9186,"[4, 7]"
9187,[8]
9188,"[14, 6, 8]"
9189,"[4, 1, 7, 8]"
9190,"[14, 9, 8]"
9191,[1]
9192,"[14, 13]"
9193,"[14, 13, 6, 10, 8]"
9194,"[0, 3, 4, 5]"
